// 29/11/2022 20:33:55
// ReaderName=SpeedwayR-10-7B-73, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=1000, Population=32, PowerInDbm=30, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2022-11-29T15:48:55.5037650+01:00;AD3830770CCDD0AD3830032D;;1;-65,5;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.5253230+01:00;AD3830770CCDD0AD38300255;;1;-71,5;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.5311950+01:00;AD3830770CCDD0AD38300252;;1;-74;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.5394430+01:00;AD3830770CCDD0AD3830046D;;1;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.5510690+01:00;AD3830770CCDD0AD3830032D;;1;-66;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.5613950+01:00;AD3830770CCDD0AD38300252;;1;-74;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.5777600+01:00;AD3830770CCDD0AD38300255;;1;-72;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6036270+01:00;AD3830770CCDD0AD383002E4;;2;-70,5;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6046480+01:00;AD3830770CCDD0AD3830026C;;2;-70;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6088920+01:00;AD3830770CCDD0AD383002EF;;2;-68;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6151690+01:00;AD3830770CCDD0AD3830027A;;2;-69,5;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6196790+01:00;AD3830770CCDD0AD3830032D;;2;-71,5;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6234430+01:00;AD3830770CCDD0AD383002B8;;2;-70;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6437030+01:00;AD3830770CCDD0AD383002AF;;2;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6550370+01:00;AD3830770CCDD0AD383001FD;;2;-73,5;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6663640+01:00;AD3830770CCDD0AD38300257;;2;-70,5;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6734960+01:00;AD3830770CCDD0AD383002EF;;2;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6773160+01:00;AD3830770CCDD0AD383002B8;;2;-70;865,7;SpeedwayR-10-7B-73;;
2022-11-29T15:48:55.6787080+01:00;AD3830770CCDD0AD3830027A;;2;-69,5;865,7;SpeedwayR-10-7B-73;;
