// 06/12/2022 14:16:48
// ReaderName=SpeedwayR-10-7B-73, AntennaIDs=1,2,3,4, InventoryMode=SingleTarget, ModeIndex=1000, Population=32, PowerInDbm=29,5, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2022-12-06T09:31:17.3010190+01:00;AD3830770CCDD0AD38300235;;1;-67,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.3057530+01:00;AD3830770CCDD0AD3830039E;;1;-67,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.3076350+01:00;AD3830770CCDD0AD383001FD;;1;-64,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.3095250+01:00;AD3830770CCDD0AD38300229;;1;-66,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.3110950+01:00;AD3830770CCDD0AD383002E1;;1;-68;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.3602470+01:00;AD3830770CCDD0AD38300253;;1;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.3659810+01:00;AD3830770CCDD0AD383001C7;;1;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.3718500+01:00;AD3830770CCDD0AD383002BC;;1;-74;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.4076540+01:00;AD3830770CCDD0AD3830022C;;2;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.4244030+01:00;AD3830770CCDD0AD38300252;;2;-75,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.4423110+01:00;AD3830770CCDD0AD38300257;;3;-69;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.4601860+01:00;AD3830770CCDD0AD383002B8;;3;-73;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.4659760+01:00;AD3830770CCDD0AD383002AF;;3;-73;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.4759240+01:00;AD3830770CCDD0AD383002B5;;3;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.5071630+01:00;AD3830770CCDD0AD383002B5;;4;-72;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.5186820+01:00;AD3830770CCDD0AD3830032D;;4;-72;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.5491830+01:00;AD3830770CCDD0AD383001EC;;1;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.5522750+01:00;AD3830770CCDD0AD38300306;;1;-69;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.5533760+01:00;AD3830770CCDD0AD383001D9;;1;-72;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.5726110+01:00;AD3830770CCDD0AD383002BC;;1;-75,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.5839070+01:00;AD3830770CCDD0AD383002C9;;1;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.6859830+01:00;AD3830770CCDD0AD38300373;;4;-74;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.7082270+01:00;AD3830770CCDD0AD383002E4;;4;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.8518830+01:00;AD3830770CCDD0AD38300255;;4;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.8614840+01:00;AD3830770CCDD0AD3830026C;;4;-75;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.8712330+01:00;AD3830770CCDD0AD38300250;;4;-75;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:17.9619500+01:00;AD3830770CCDD0AD383002B5;;3;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:18.0021470+01:00;AD3830770CCDD0AD38300250;;4;-75;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:18.0866530+01:00;AD3830770CCDD0AD38300417;;2;-76;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:18.1363380+01:00;AD3830770CCDD0AD383002EF;;3;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:18.1729740+01:00;AD3830770CCDD0AD3830027A;;4;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:18.1798440+01:00;AD3830770CCDD0AD3830023E;;4;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:18.1858080+01:00;AD3830770CCDD0AD383002A2;;4;-74;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:31:18.2728660+01:00;AD3830770CCDD0AD383002E4;;3;-72;865,7;SpeedwayR-10-7B-73;;
