// 06/12/2022 14:00:32
// ReaderName=SpeedwayR-10-7B-73, AntennaIDs=1,2,3,4, InventoryMode=SingleTarget, ModeIndex=1000, Population=32, PowerInDbm=29,5, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2022-12-06T09:15:03.1417380+01:00;AD3830770CCDD0AD3830032D;;4;-72;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.1516350+01:00;AD3830770CCDD0AD383002EF;;4;-72;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.2368280+01:00;AD3830770CCDD0AD383002EF;;3;-70,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.2581930+01:00;AD3830770CCDD0AD38300243;;3;-74;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.2737140+01:00;AD3830770CCDD0AD383002A2;;3;-75;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.2850210+01:00;AD3830770CCDD0AD3830027A;;3;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.3024060+01:00;AD3830770CCDD0AD3830027A;;4;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.3129920+01:00;AD3830770CCDD0AD3830032D;;4;-70;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.3483090+01:00;AD3830770CCDD0AD3830022C;;1;-69;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.3538330+01:00;AD3830770CCDD0AD38300306;;1;-69;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.3644040+01:00;AD3830770CCDD0AD383002BC;;1;-74;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.3745310+01:00;AD3830770CCDD0AD383001C7;;1;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.4317160+01:00;AD3830770CCDD0AD383002AF;;3;-71,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.4418540+01:00;AD3830770CCDD0AD3830023E;;3;-73,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.5016270+01:00;AD3830770CCDD0AD383002E1;;1;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.5048320+01:00;AD3830770CCDD0AD383001FD;;1;-66;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.5180220+01:00;AD3830770CCDD0AD383002C9;;1;-73;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.5900930+01:00;AD3830770CCDD0AD383002B8;;3;-71,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.6461960+01:00;AD3830770CCDD0AD38300232;;4;-75,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.6705790+01:00;AD3830770CCDD0AD383001EC;;1;-72;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.7739140+01:00;AD3830770CCDD0AD3830046D;;4;-70,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.7892740+01:00;AD3830770CCDD0AD383002A2;;4;-75,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.9062270+01:00;AD3830770CCDD0AD38300498;;3;-76;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.9688200+01:00;AD3830770CCDD0AD3830039E;;1;-68;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.9711290+01:00;AD3830770CCDD0AD38300235;;1;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:03.9810980+01:00;AD3830770CCDD0AD383001D9;;1;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.1102670+01:00;AD3830770CCDD0AD38300229;;1;-68;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.1651130+01:00;AD3830770CCDD0AD38300417;;2;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.2312080+01:00;AD3830770CCDD0AD38300348;;4;-69,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.3949760+01:00;AD3830770CCDD0AD383001EC;;1;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.4231200+01:00;AD3830770CCDD0AD38300373;;1;-76;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.5246760+01:00;AD3830770CCDD0AD3830032B;;4;-73,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.5543630+01:00;AD3830770CCDD0AD38300207;;1;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.5562920+01:00;AD3830770CCDD0AD38300253;;1;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.6505370+01:00;AD3830770CCDD0AD3830026C;;4;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.6892270+01:00;AD3830770CCDD0AD3830022C;;1;-68;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.7889420+01:00;AD3830770CCDD0AD3830032D;;4;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.8333600+01:00;AD3830770CCDD0AD383001EC;;1;-72;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.8405610+01:00;AD3830770CCDD0AD38300252;;1;-70;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.9099560+01:00;AD3830770CCDD0AD3830028B;;3;-71,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.9286750+01:00;AD3830770CCDD0AD383002AD;;3;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:04.9728160+01:00;AD3830770CCDD0AD38300250;;4;-75;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.0167410+01:00;AD3830770CCDD0AD383001C7;;1;-73,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.0915090+01:00;AD3830770CCDD0AD38300330;;3;-75;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.1326750+01:00;AD3830770CCDD0AD38300257;;4;-69,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.1459930+01:00;AD3830770CCDD0AD383002E4;;4;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.1589680+01:00;AD3830770CCDD0AD383002B8;;4;-72;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.1867560+01:00;AD3830770CCDD0AD383002C9;;1;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.2031140+01:00;AD3830770CCDD0AD383002BC;;1;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.2270670+01:00;AD3830770CCDD0AD383002E1;;2;-70;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.2659420+01:00;AD3830770CCDD0AD38300330;;3;-70,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.2674050+01:00;AD3830770CCDD0AD383002B8;;3;-66,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.2869000+01:00;AD3830770CCDD0AD38300256;;3;-67;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.2927670+01:00;AD3830770CCDD0AD38300255;;3;-70;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.3002020+01:00;AD3830770CCDD0AD383002B0;;3;-69;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.3137600+01:00;AD3830770CCDD0AD383002B0;;4;-66,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.3169600+01:00;AD3830770CCDD0AD3830026F;;4;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.3194480+01:00;AD3830770CCDD0AD3830023D;;4;-65,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.3208420+01:00;AD3830770CCDD0AD3830027A;;4;-69;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.3399430+01:00;AD3830770CCDD0AD383003AE;;4;-75;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.3496950+01:00;AD3830770CCDD0AD383001D4;;4;-74;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.3754800+01:00;AD3830770CCDD0AD383001FD;;1;-66,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.3774280+01:00;AD3830770CCDD0AD38300306;;1;-70,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.4521440+01:00;AD3830770CCDD0AD38300318;;3;-67,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.4541140+01:00;AD3830770CCDD0AD38300232;;3;-67;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.4551500+01:00;AD3830770CCDD0AD38300345;;3;-66,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.4570530+01:00;AD3830770CCDD0AD38300313;;3;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.4726530+01:00;AD3830770CCDD0AD38300243;;3;-77;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.5044900+01:00;AD3830770CCDD0AD383001EB;;4;-71,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.5057690+01:00;AD3830770CCDD0AD383001F8;;4;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.5068710+01:00;AD3830770CCDD0AD3830046D;;4;-69,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.5212400+01:00;AD3830770CCDD0AD383002F4;;4;-67,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.5395140+01:00;AD3830770CCDD0AD383001E4;;4;-67,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.6619320+01:00;AD3830770CCDD0AD383001EC;;1;-72;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.6892950+01:00;AD3830770CCDD0AD38300330;;1;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.7415550+01:00;AD3830770CCDD0AD3830025C;;3;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.7447940+01:00;AD3830770CCDD0AD383001EB;;3;-67;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.7827390+01:00;AD3830770CCDD0AD383001FF;;4;-67,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.7844150+01:00;AD3830770CCDD0AD38300360;;4;-69,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.8176320+01:00;AD3830770CCDD0AD38300229;;1;-67,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.8352980+01:00;AD3830770CCDD0AD383002C9;;1;-73;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.8993210+01:00;AD3830770CCDD0AD38300318;;3;-66,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.9024210+01:00;AD3830770CCDD0AD38300257;;3;-61;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.9141580+01:00;AD3830770CCDD0AD38300498;;3;-75;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.9201200+01:00;AD3830770CCDD0AD383003F8;;3;-69,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.9418470+01:00;AD3830770CCDD0AD38300348;;4;-65;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.9446670+01:00;AD3830770CCDD0AD3830026C;;4;-70,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.9605300+01:00;AD3830770CCDD0AD383001D1;;4;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.9720390+01:00;AD3830770CCDD0AD38300231;;4;-73,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:05.9832970+01:00;AD3830770CCDD0AD383002A2;;4;-75,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.0497450+01:00;AD3830770CCDD0AD38300417;;2;-75;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.0788360+01:00;AD3830770CCDD0AD383002B3;;3;-65,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.1111140+01:00;AD3830770CCDD0AD3830029B;;4;-70;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.1280950+01:00;AD3830770CCDD0AD3830032D;;4;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.1571600+01:00;AD3830770CCDD0AD38300253;;1;-70,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.1587700+01:00;AD3830770CCDD0AD38300207;;1;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.1629430+01:00;AD3830770CCDD0AD383001D9;;1;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.2232740+01:00;AD3830770CCDD0AD3830022C;;2;-73;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.2440650+01:00;AD3830770CCDD0AD3830032B;;3;-63,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.2772530+01:00;AD3830770CCDD0AD383001D1;;4;-66;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.3140290+01:00;AD3830770CCDD0AD38300235;;1;-70;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.3720710+01:00;AD3830770CCDD0AD38300306;;2;-74,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.3956690+01:00;AD3830770CCDD0AD383003AE;;3;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.3979360+01:00;AD3830770CCDD0AD38300250;;3;-66,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.4348820+01:00;AD3830770CCDD0AD383001D1;;4;-66;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.4371750+01:00;AD3830770CCDD0AD383002B3;;4;-68;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.4509230+01:00;AD3830770CCDD0AD3830026C;;4;-74;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.4803470+01:00;AD3830770CCDD0AD383001EC;;1;-69,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.5006490+01:00;AD3830770CCDD0AD38300373;;1;-76;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.5650850+01:00;AD3830770CCDD0AD38300255;;3;-63,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.5820630+01:00;AD3830770CCDD0AD383002EF;;3;-73,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.5935360+01:00;AD3830770CCDD0AD38300330;;3;-70;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.6454270+01:00;AD3830770CCDD0AD383001C7;;4;-73,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.6635520+01:00;AD3830770CCDD0AD38300252;;1;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.7347350+01:00;AD3830770CCDD0AD38300243;;3;-63;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.7387500+01:00;AD3830770CCDD0AD38300348;;3;-64;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.7398030+01:00;AD3830770CCDD0AD383001D4;;3;-67;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.7415810+01:00;AD3830770CCDD0AD3830028B;;3;-67,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.7426660+01:00;AD3830770CCDD0AD38300256;;3;-56,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.7560350+01:00;AD3830770CCDD0AD383002B5;;3;-75;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.7760820+01:00;AD3830770CCDD0AD383002AF;;3;-75,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.8229180+01:00;AD3830770CCDD0AD3830032D;;4;-73,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.8446650+01:00;AD3830770CCDD0AD3830023D;;1;-65,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.8572560+01:00;AD3830770CCDD0AD3830039E;;1;-69,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.8742080+01:00;AD3830770CCDD0AD383002BC;;1;-74;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.8981120+01:00;AD3830770CCDD0AD3830026F;;2;-68;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.9344780+01:00;AD3830770CCDD0AD38300231;;3;-67,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.9372650+01:00;AD3830770CCDD0AD38300313;;3;-57;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.9882870+01:00;AD3830770CCDD0AD383001F8;;4;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:06.9998450+01:00;AD3830770CCDD0AD3830027A;;4;-73,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.0111330+01:00;AD3830770CCDD0AD3830026C;;4;-74;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.0259310+01:00;AD3830770CCDD0AD383002F4;;4;-60;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.0436000+01:00;AD3830770CCDD0AD3830022C;;1;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.0783560+01:00;AD3830770CCDD0AD38300345;;2;-70;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.0802800+01:00;AD3830770CCDD0AD383002B0;;2;-71,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.0813330+01:00;AD3830770CCDD0AD383002F4;;2;-71;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.1147360+01:00;AD3830770CCDD0AD383002B8;;3;-72,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.1163840+01:00;AD3830770CCDD0AD38300232;;3;-63;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.1859390+01:00;AD3830770CCDD0AD3830039E;;1;-69;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.1918700+01:00;AD3830770CCDD0AD383002E1;;1;-69;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.1929570+01:00;AD3830770CCDD0AD383001FD;;1;-66;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.1945770+01:00;AD3830770CCDD0AD383001E4;;1;-63,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.3266610+01:00;AD3830770CCDD0AD3830029B;;1;-67;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.3307790+01:00;AD3830770CCDD0AD3830039E;;1;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.3469880+01:00;AD3830770CCDD0AD383002C9;;1;-73;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.3778540+01:00;AD3830770CCDD0AD3830025C;;2;-70,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.4390320+01:00;AD3830770CCDD0AD383003F8;;4;-63;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.4405880+01:00;AD3830770CCDD0AD383001FF;;4;-66;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.4422240+01:00;AD3830770CCDD0AD38300257;;4;-63,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.4450760+01:00;AD3830770CCDD0AD38300360;;4;-68;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.4573980+01:00;AD3830770CCDD0AD383002E4;;4;-73,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.4755710+01:00;AD3830770CCDD0AD3830026C;;4;-71,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.4987090+01:00;AD3830770CCDD0AD38300229;;1;-68,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.5020900+01:00;AD3830770CCDD0AD38300252;;1;-70,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.5031860+01:00;AD3830770CCDD0AD383001EB;;1;-65;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.5058850+01:00;AD3830770CCDD0AD383001EC;;1;-71,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.5807700+01:00;AD3830770CCDD0AD38300318;;3;-60,5;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.6216870+01:00;AD3830770CCDD0AD3830046D;;4;-69;865,7;SpeedwayR-10-7B-73;;
2022-12-06T09:15:07.6236380+01:00;AD3830770CCDD0AD38300257;;4;-66;865,7;SpeedwayR-10-7B-73;;
